# Lines failed conversion in the new file:

chr2	110752057	110752058	0.493707
chr7	141969852	141969853	0.249235
chr7	141971147	141971148	0.250493
chr7	141972238	141972239	0.251549
chr7	141973567	141973568	0.252833
chr7	141974854	141974855	0.254072
chr7	141975988	141975989	0.255161
chr7	141977245	141977246	0.256366
chr7	141978456	141978457	0.257524
chr7	141979747	141979748	0.258757
chr7	141980812	141980813	0.259773
chr7	141981896	141981897	0.260805
chr7	141983049	141983050	0.261903
chr7	141984183	141984184	0.262981
chr7	141985635	141985636	0.264362
chr7	141986768	141986769	0.265439
chr7	141988100	141988101	0.266705
chr7	141989101	141989102	0.267657
chr7	141990313	141990314	0.268809
chr7	141991496	141991497	0.269934
chr7	141992909	141992910	0.271278
chr7	141993971	141993972	0.272288
chr7	141995211	141995212	0.273468
chr7	141996472	141996473	0.274668
chr7	141997621	141997622	0.275761
chr7	141998767	141998768	0.276851
chr7	142000121	142000122	0.278140
chr7	142001543	142001544	0.279493
chr7	142002737	142002738	0.280630
chr7	142003918	142003919	0.281754
chr7	142005008	142005009	0.282793
chr7	142006628	142006629	0.284337
chr7	142166662	142166663	0.517319
chr7	142168143	142168144	0.519660
chr7	142169780	142169781	0.522206
chr7	142171207	142171208	0.524390
chr7	142172615	142172616	0.526509
chr7	142174072	142174073	0.528663
chr7	142178376	142178377	0.534779
chr7	142179735	142179736	0.536629
chr7	142180952	142180953	0.538250
chr7	142182382	142182383	0.540111
chr7	142183716	142183717	0.541804
chr7	142185165	142185166	0.543593
chr7	142194666	142194667	0.553976
chr7	142195751	142195752	0.555006
chr7	142197049	142197050	0.556195
chr7	142198106	142198107	0.557128
chr7	142199289	142199290	0.558135
chr7	142200563	142200564	0.559174
chr7	142201577	142201578	0.559968
chr7	142202574	142202575	0.560719
chr7	142203527	142203528	0.561410
chr8	36296929	36296930	-1.488423
chr8	86067901	86067902	0.020070
chr8	86870646	86870647	-1.247214
chr8	86895034	86895035	-1.188033
chr8	86899162	86899163	-1.178370
chr8	116751625	116751626	-1.050161
chr8	117296137	117296138	-0.724751
chr8	117344166	117344167	-0.578211
chr10	81391667	81391668	0.509355
chr10	81458071	81458072	0.344690
chr12	75049883	75049884	0.627386
chr12	75074149	75074150	0.618300
chr15	19355960	19355961	-1.450832
chr17	263616	263617	0.793373
chr17	33698803	33698804	1.197930
chr17	41195773	41195774	1.587161
chr17	41868964	41868965	1.051429
chr17	59764555	59764556	1.418707
chr17	59765958	59765959	1.418702
chr17	59767315	59767316	1.418623
chr17	59768448	59768449	1.418499
chr17	59769707	59769708	1.418300
chr17	59771029	59771030	1.418019
chr17	59772488	59772489	1.417623
chr17	59773639	59773640	1.417247
chr17	59774893	59774894	1.416772
chr17	59776140	59776141	1.416231
chr17	59777531	59777532	1.415548
chr17	59779021	59779022	1.414722
chr17	59780302	59780303	1.413932
chr17	59781598	59781599	1.413058
chr17	59782931	59782932	1.412081
chr17	59783949	59783950	1.411281
chr17	59785385	59785386	1.410074
chr17	59786881	59786882	1.408718
chr17	59788068	59788069	1.407571
chr17	59789546	59789547	1.406055
chr17	59790604	59790605	1.404911
chr17	59792080	59792081	1.403234
chr17	59793456	59793457	1.401585
chr17	59794747	59794748	1.399964
chr17	59798813	59798814	1.394401
chr17	59800256	59800257	1.392261
chr17	59801572	59801573	1.390236
chr17	59802760	59802761	1.388349
chr17	59803933	59803934	1.386430
chr17	59805159	59805160	1.384367
chr17	59806206	59806207	1.382560
chr17	59807371	59807372	1.380500
chr17	59808889	59808890	1.377739
chr17	59810112	59810113	1.375453
chr17	59811379	59811380	1.373027
chr17	59812673	59812674	1.370489
chr17	59814071	59814072	1.367680
chr17	59815360	59815361	1.365031
chr17	59816695	59816696	1.362227
chr17	59817907	59817908	1.359629
chr17	59819144	59819145	1.356929
chr17	59820361	59820362	1.354223
chr17	59821563	59821564	1.351505
chr17	59822727	59822728	1.348831
chr17	59823917	59823918	1.346055
chr17	59825091	59825092	1.343275
chr17	59826230	59826231	1.340540
chr17	59827354	59827355	1.337805
chr17	59828652	59828653	1.334603
chr17	59829694	59829695	1.332000
chr17	59831176	59831177	1.328247
chr17	59832564	59832565	1.324680
chr17	59833913	59833914	1.321167
chr17	59835110	59835111	1.318013
chr17	59836130	59836131	1.315299
chr17	59837358	59837359	1.312000
chr17	59839020	59839021	1.307481
chr17	59840197	59840198	1.304246
chr17	59841217	59841218	1.301420
chr17	59842690	59842691	1.297303
chr17	59843622	59843623	1.294678
chr17	59844873	59844874	1.291129
chr17	59846094	59846095	1.287640
chr17	59847186	59847187	1.284500
chr17	59848341	59848342	1.281159
chr17	59849223	59849224	1.278595
chr17	59850354	59850355	1.275292
chr17	59851665	59851666	1.271441
chr17	59852695	59852696	1.268401
chr17	59853629	59853630	1.265634
chr17	59854842	59854843	1.262025
chr17	59856080	59856081	1.258327
chr17	59857389	59857390	1.254400
chr17	59858287	59858288	1.251697
chr17	59859246	59859247	1.248804
chr17	59860458	59860459	1.245139
chr17	59861585	59861586	1.241722
chr17	59862636	59862637	1.238528
chr17	59863631	59863632	1.235500
chr17	59864727	59864728	1.232158
chr17	59865976	59865977	1.228345
chr17	59866816	59866817	1.225777
chr17	59868164	59868165	1.221652
chr17	59869182	59869183	1.218535
chr17	59870278	59870279	1.215177
chr17	59871578	59871579	1.211193
chr17	59873851	59873852	1.204226
chr17	59875067	59875068	1.200500
chr17	59876555	59876556	1.195943
chr17	59877565	59877566	1.192853
chr17	59878506	59878507	1.189977
chr17	59879602	59879603	1.186632
chr17	59880577	59880578	1.183660
chr17	59881626	59881627	1.180468
chr17	59882793	59882794	1.176925
chr17	59884107	59884108	1.172944
chr17	59885059	59885060	1.170067
chr17	59886178	59886179	1.166694
chr17	59887377	59887378	1.163089
chr17	59888616	59888617	1.159376
chr17	59889836	59889837	1.155733
chr17	59891007	59891008	1.152249
